Web Archiving Tool,Replay System,Web Browser,Containing Web Page URI-R,Containing Web Page URI-M or WARC / WACZ URL,Ad Related URL or Ad Text 1,Ad Related URL or Ad Text 2,Ad Related URL or Ad Text 3,Ad Related URL or Ad Text 4,Ad Related URL or Ad Text 5,Ad Related URL or Ad Text 6,Ad Related URL or Ad Text 7,Ad Related URL or Ad Text 8,Ad Related URL or Ad Text 9,Recorded Session 1 URL,Recorded Session 2 URL,Recorded Session 3 URL,Crawling Session or Live Web Page Video Timestamp,Successful Replay of Ad In Containing Web Page,Replay Issues Description,Ad Type,Successfully Archived
ArchiveWeb.page,ReplayWeb.page,Chrome,https://www.ign.com/articles/the-last-of-us-season-1-review,https://zenodo.org/record/8000975/files/2023-02-07-ads-on-ign_ArchiveWeb_page.wacz?download=1,Ad frame URI-R: https://aax-us-east.amazon-adsystem.com/e/is/bb8e6d0b6c85b2b1fc673047a9802fc9/creative?b=JGhB44wE9z3JIy9l55NsEAMAAAGGLy_2TAEAAAakAUEzcHhfdHhuX2JpZDIgICBOL0EgICAgICAgICAgICBV71GT&ct=https%3A%2F%2Fbeacon-nf.rubiconproject.com%2Fbeacon%2Fv3%2Frs%2Fiad2%2F0%2Ffe8a44e1-82dc-4ab8-9132-626452c6e49a%2F0%2FJJwnYWTjq_F_1Sq3yHDCzWXc1ZY%2F&bi=U77bTIW.6lPai4EJ7khodEA.WLacC11Cp.oWt1nF.Vym3a3K.6PKjeUPYfZJEa7Uqg0mk6LBU0ckm7y5hsm.OVRUGE.vYkzoc8YXDTaCGfcfzWV8Eu8g0tGD1aaoFp.ZrMFxCDxuWNxIpxjAtfvN2Lvky23VtfDHUeS2E07kzKqGsUibm4XVi.6fSMuJA.tTBLSaBP65C8HSPSdLvxU8Ya2qcpVr0OStPN9uxrpIKLW51FUBKa75jWhNvTPwtsJlFQis94C6JSXxVD-nQg9YWihcAF4sjFbgj018YJEy.Es-ar7mrdqa0K-cZu1l4etzDaPeU.iqOwPObEl0ViyEpGQepAALbGlyZ0v5qUJBw1-m2a39766JDi.mSDGCwhhOBuS.k7ULjQaQi1ORflwSICdaso-gMONe580J6k9k2-lNQ0jVZkqnb0qM-DkPeUWcHWpsXdsS2jy.JUEjAuBYo7uIpllXxXGDF.bAis0PdyukrRl66DAxYPwIDOy2IeYUTUml7pfE0WjkQsxTwOM062ZYumFM2eoe2QokEBT8veTeDNNTrtxaDeI1kkKgdBDC08IuBKreCT1LytIMJSypMXj4iVzcjw5rLpZnMwxITJo_,,,,,,,,,https://youtu.be/sYIle82V7O4?t=671,https://youtu.be/XuMm5nb53Fk,,N/A,No,No requests were made for this ad during replay.,Unknown,Partially Archived
ArchiveWeb.page,ReplayWeb.page,Chrome,https://www.facebook.com/,https://zenodo.org/record/8000975/files/2023-03-02_facebook_ads_ArchiveWeb_page.wacz?download=1,Video 1 URI-R: https://scontent-iad3-1.xx.fbcdn.net/v/t42.1790-4/314397959_205943431793686_2758206325727382885_n.mp4?_nc_cat=111&ccb=1-7&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=4bVfO5B3zSwAX8_ce0e&_nc_ht=scontent-iad3-1.xx&oh=00_AfC8Dta0KPwpZihHRogi8goFgl1WAMs_FDD9hHUCfD8CAg&oe=64011963,Image 1 URI-R: https://scontent-iad3-1.xx.fbcdn.net/v/t15.5256-10/314600230_1207705926506253_6630417008269961928_n.jpg?stp=dst-jpg_p960x960&_nc_cat=1&ccb=1-7&_nc_sid=ad6a45&_nc_ohc=rm7Uu97ZGD0AX-HIyo6&_nc_ht=scontent-iad3-1.xx&oh=00_AfCtUpALDs4islHl3jWgrFmDtt4USOkhYzWnJT_aWq7E3w&oe=64056901,Text 1: Hero Wars Web ,Text 2: Sponsored,Text 3: It’s NOT easy to be a Hero You’re up!,Text 4: HEROWARS.COM,Text 5: Welcome To The Best MMORPG,Text 6: Hero Wars For Free,Button text: Play game,https://youtu.be/KsCtVilLWNk?t=711,https://youtu.be/PlQFVQtSGXo,https://youtu.be/gdCUHeLnmdk,https://youtu.be/PlQFVQtSGXo?t=29,Yes,No issues,Combination,Yes
ArchiveWeb.page,ReplayWeb.page,Chrome,https://www.facebook.com/,https://zenodo.org/record/8000975/files/2023-03-02_facebook_ads_ArchiveWeb_page.wacz?download=1,Image 1 URI-R: https://scontent-iad3-1.xx.fbcdn.net/v/t45.1600-4/201045494_6241232909985_2285616164643971284_n.jpg?stp=cp0_dst-jpg_p526x296_q75_spS444&_nc_cat=108&ccb=1-7&_nc_sid=e84a38&_nc_ohc=2BcL7wYFJiYAX9jbZp9&_nc_ht=scontent-iad3-1.xx&oh=00_AfDH0x35649yjVdBKZAyT_-v5evty5_68SG8eXUm5rbSDQ&oe=640587C9,Text 1: HORNE,Text 2: Sponsored,Text 3: Explore one of the largest selections of modern designs for your home.,Text 4: SHOPHORNE.COM,Text 5: Sleek design ideas right this way,Text 6: Design your space today,Button Text: Shop now,,https://youtu.be/KsCtVilLWNk?t=587,https://youtu.be/PlQFVQtSGXo,https://youtu.be/gdCUHeLnmdk,https://youtu.be/PlQFVQtSGXo?t=29,Sometimes,"The sponsored Facebook posts that are displayed  can be different each time the archived web page is replayed. Also, the number of ads replayed can be different each time the web page is replayed.",Combination,Yes
ArchiveWeb.page,ReplayWeb.page,Chrome,https://www.facebook.com/,https://zenodo.org/record/8000975/files/2023-03-02_facebook_ads_ArchiveWeb_page.wacz?download=1,Image 1 URI-R: https://scontent-iad3-1.xx.fbcdn.net/v/t45.1600-4/324595058_23852169802070677_2206408604890518903_n.jpg?stp=cp0_dst-jpg_p526x296_q75_spS444&_nc_cat=111&ccb=1-7&_nc_sid=68ce8d&_nc_ohc=mEpSks1DQ9oAX94r-HN&_nc_ht=scontent-iad3-1.xx&oh=00_AfAxQhfXsTHY_LogT6bGGcgaiy34sqTt3MfyxAX7Eg4D-Q&oe=6406434E,Text 1: Himiway Bike,Text 2: Sponsored,Text 3: Himiway Cruiser-Great Samsung/LG Battery and 750W,Text 4: https://himiwaybike.com/,Text 5: HIMIWAYBIKE.COM,Text 6: Free Shipping and Free Tax,Text 7: Himiway fat tire electric bike reaches 60 miles long range per charge with …,Button text: Shop now,https://youtu.be/KsCtVilLWNk?t=864,https://youtu.be/PlQFVQtSGXo,https://youtu.be/gdCUHeLnmdk,https://youtu.be/PlQFVQtSGXo?t=29,Sometimes,"The sponsored Facebook posts that are displayed  can be different each time the archived web page is replayed. Also, the number of ads replayed can be different each time the web page is replayed.",Combination,Yes
ArchiveWeb.page,ReplayWeb.page,Chrome,https://www.facebook.com/,https://zenodo.org/record/8000975/files/2023-03-02_facebook_ads_ArchiveWeb_page.wacz?download=1,Image 1 URI-R: https://scontent-iad3-1.xx.fbcdn.net/v/t45.1600-4/330269505_23852984495740430_8459163946143021466_n.png?stp=c0.20.500.500a_cp0_dst-jpg_p180x540_q90_spS444&_nc_cat=111&ccb=1-7&_nc_sid=67cdda&_nc_ohc=C8YhFfpeoJ4AX9nhZP9&_nc_ht=scontent-iad3-1.xx&oh=00_AfDWQDo7XaHMnD8Rc5nKX8_rAki9dWZO8_gdxlom7pNhDA&oe=6405FCF3,Text 1: Nature Sparkle,Text 2: Sponsored,Text 3: Ethically-sourced. conflict-free diamonds conflict-free diamonds to make up the perfect engagement ring. Visit out collection and find the ring to help you get the one.,Text 4: NATURESPARKLE.COM,Text 5: 10% OFF in our Engagement Rings,Button text: Shop now,,,https://youtu.be/KsCtVilLWNk?t=955,https://youtu.be/PlQFVQtSGXo,https://youtu.be/gdCUHeLnmdk,https://youtu.be/PlQFVQtSGXo?t=29,Sometimes,"The sponsored Facebook posts that are displayed  can be different each time the archived web page is replayed. Also, the number of ads replayed can be different each time the web page is replayed.",Combination,Yes
ArchiveWeb.page,ReplayWeb.page,Chrome,https://www.facebook.com/,https://zenodo.org/record/8000975/files/2023-03-02_facebook_ads_ArchiveWeb_page.wacz?download=1,Image 1 URI-R: https://scontent-iad3-1.xx.fbcdn.net/v/t45.1600-4/328444112_23852885038330665_6802351739193385828_n.png?stp=cp0_dst-jpg_p526x296_q90_spS444&_nc_cat=1&ccb=1-7&_nc_sid=e84a38&_nc_ohc=FPu80LVkW0AAX-h98_k&_nc_ht=scontent-iad3-1.xx&oh=00_AfCZPS1bOJFIFHl22y4KXCzYhXSRT7QQceYyu199NOG8KA&oe=64053B36,Text 1: The Free Phone Program,Text 2: Sponsored,"Text 3 (partial text): Need unlimited data? Get that, unlimited cell service plus a free smartphone. ...",Text 4: ASSURANCEWIRELESS.COM,Text 5: Assurance Wireless Unlimited,Text 6 (partial text): See if you qualify for Assurance Wireless Unlimited. Our plan includes …,Button text: Apply now,,https://youtu.be/KsCtVilLWNk?t=1040,https://youtu.be/PlQFVQtSGXo,https://youtu.be/gdCUHeLnmdk,https://youtu.be/PlQFVQtSGXo?t=29,Sometimes,"The sponsored Facebook posts that are displayed  can be different each time the archived web page is replayed. Also, the number of ads replayed can be different each time the web page is replayed.",Combination,Yes
ArchiveWeb.page,ReplayWeb.page,Chrome,https://www.facebook.com/,https://zenodo.org/record/8000975/files/2023-03-02_facebook_ads_ArchiveWeb_page.wacz?download=1,Video 1 URI-R: https://scontent-iad3-1.xx.fbcdn.net/v/t39.25447-2/334229279_179656288103461_1638979891818757348_n.mp4?_nc_cat=101&vs=f10b88c4d159e3b8&_nc_vs=HBksFQAYJEdCLXY2eE1sN0R0OVphTUFBT1I4M1NXSDA3NFdibWRqQUFBRhUAAsgBABUAGCRHT3p0M1JOZjJacUUySjhCQVBCTEdrbGEtWlJnYnJGcUFBQUYVAgLIAQBLB4gScHJvZ3Jlc3NpdmVfcmVjaXBlATENc3Vic2FtcGxlX2ZwcwAQdm1hZl9lbmFibGVfbnN1YgAgbWVhc3VyZV9vcmlnaW5hbF9yZXNvbHV0aW9uX3NzaW0AKGNvbXB1dGVfc3NpbV9vbmx5X2F0X29yaWdpbmFsX3Jlc29sdXRpb24AHXVzZV9sYW5jem9zX2Zvcl92cW1fdXBzY2FsaW5nABFkaXNhYmxlX3Bvc3RfcHZxcwAVACUAHAAAJr7zkPqd6pcDFQIoAkMzGAt2dHNfcHJldmlldxwXQENRqfvnbIsYIGRhc2hfdjRfNXNlY2dvcF9ocTFfZnJhZ18yX3ZpZGVvEgAYGHZpZGVvcy52dHMuY2FsbGJhY2sucHJvZDgSVklERU9fVklFV19SRVFVRVNUGwqIFW9lbV90YXJnZXRfZW5jb2RlX3RhZwZvZXBfc2QTb2VtX3JlcXVlc3RfdGltZV9tcwEwDG9lbV9jZmdfcnVsZQpzZF91bm11dGVkE29lbV9yb2lfcmVhY2hfY291bnQEMjgxMhFvZW1faXNfZXhwZXJpbWVudAAMb2VtX3ZpZGVvX2lkDzE5NTYwMzU0OTc0NDgwNhJvZW1fdmlkZW9fYXNzZXRfaWQQMjg5NjkyNjkwMzc3NDkxORVvZW1fdmlkZW9fcmVzb3VyY2VfaWQPODk2ODI3NTUxNTIyMDE1HG9lbV9zb3VyY2VfdmlkZW9fZW5jb2RpbmdfaWQPNjQwODY1MTQ0NDcxMzk5DnZ0c19yZXF1ZXN0X2lkACUCHAAljgIbCIgBcwQ1MzExAmNkCjIwMjMtMDItMjgDcmNiBDI4MDADYXBwDFBvd2VyIGVkaXRvcgJjdBlDT05UQUlORURfUE9TVF9BVFRBQ0hNRU5UE29yaWdpbmFsX2R1cmF0aW9uX3MJMzguNjc3MzMzAWYCYWQCdHMUcHJvZ3Jlc3NpdmVfb3JkZXJpbmcA&ccb=1-7&_nc_sid=4ea082&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9zZCJ9&_nc_ohc=H78NIj3zEzMAX-Zu-t4&_nc_ht=scontent-iad3-1.xx&oh=00_AfANtUpX7c7w6Ds3jup3Qv-eToqU3JQb1szZ91Cdq0NADw&oe=64061C98&_nc_rid=402181556218732,Image 1 URI-R: https://scontent-iad3-1.xx.fbcdn.net/v/t15.5256-10/333903993_145158081790291_2679311195242130787_n.jpg?stp=dst-jpg_p960x960&_nc_cat=107&ccb=1-7&_nc_sid=ad6a45&_nc_ohc=HFKkqO_UulAAX-Al3GU&_nc_ht=scontent-iad3-1.xx&oh=00_AfB_oeSRglYdx9iJ02Q5XcDiJNTlpL-cc7pOCyIWeRzdCA&oe=64052620,Text 1:PEDAL Electric,Text 2: Sponsored,Text 3: Enjoy the electric joyride of a lifetime with PEDAL. Get $75 off your first electric bike with us today.,Text 4: PEDALELECTRIC.COM,Text 5: $75 Off Your First PEDAL Bike,Button text: Shop now,,https://youtu.be/KsCtVilLWNk?t=3074,https://youtu.be/PlQFVQtSGXo,https://youtu.be/gdCUHeLnmdk,https://youtu.be/PlQFVQtSGXo?t=29,Sometimes,"The sponsored Facebook posts that are displayed  can be different each time the archived web page is replayed. Also, the number of ads replayed can be different each time the web page is replayed.",Combination,Yes
ArchiveWeb.page,ReplayWeb.page,Chrome,https://www.facebook.com/,https://zenodo.org/record/8000975/files/2023-03-02_facebook_ads_ArchiveWeb_page.wacz?download=1,Image 1 URI-R: https://scontent-iad3-1.xx.fbcdn.net/v/t45.1600-4/320286208_23852093486800306_8302265510640175912_n.png?stp=cp0_dst-jpg_p526x296_q90_spS444&_nc_cat=108&ccb=1-7&_nc_sid=68ce8d&_nc_ohc=X7PuKAIon4EAX-BvhlN&_nc_ht=scontent-iad3-1.xx&oh=00_AfAYthlmYwW9vuKAVnVXtLBFygrOeeZRXpba4FpVKSLLRA&oe=6406D41C,Text 1: Zapier,Text 2: Sponsored,Text 3: See how Zapier can give you more time for what matters most. Start automating your work for free—no code required.,Text 4: ZAPIER.COM,Text 5: Start automating your work today,Text 6: Start automating for free.,Button text: Sign up,,https://youtu.be/KsCtVilLWNk?t=7564,https://youtu.be/PlQFVQtSGXo,https://youtu.be/gdCUHeLnmdk,https://youtu.be/PlQFVQtSGXo?t=29,No,"The sponsored Facebook posts that are displayed  can be different each time the archived web page is replayed. Also, the number of ads replayed can be different each time the web page is replayed.",Combination,Yes
ArchiveWeb.page,ReplayWeb.page,Chrome,https://www.facebook.com/,https://zenodo.org/record/8000975/files/2023-03-02_facebook_ads_ArchiveWeb_page.wacz?download=1,Image 1 URI-R: https://scontent-iad3-1.xx.fbcdn.net/v/t58.17529-6/105793006_1375871672951398_6491570726985488032_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=6cb3ed&_nc_ohc=JSwBorBwWUMAX-FAgY_&_nc_ht=scontent-iad3-1.xx&oh=00_AfDXNTNcFFYlDmpgoAQxx8vk7jr7edT-W9sJe6NzULsblg&oe=640295CF,Text 1: The Pearl Source,Text 2: thepearlsource.com,,,,,,,https://youtu.be/KsCtVilLWNk?t=4057,https://youtu.be/PlQFVQtSGXo,https://youtu.be/gdCUHeLnmdk,https://youtu.be/PlQFVQtSGXo?t=29,Yes,No issues,Combination,Yes
ArchiveWeb.page,ReplayWeb.page,Chrome,https://www.facebook.com/,https://zenodo.org/record/8000975/files/2023-03-02_facebook_ads_ArchiveWeb_page.wacz?download=1,Image 1 URI-R: https://scontent-iad3-1.xx.fbcdn.net/v/t45.5328-4/313992999_5572833862793784_755251637036760496_n.jpg?stp=dst-jpg_p720x720&_nc_cat=104&ccb=1-7&_nc_sid=c48759&_nc_ohc=R5nlrdt7PNsAX-zYiHF&_nc_ht=scontent-iad3-1.xx&oh=00_AfBZx4ObA-728Hy0S9SCmhgYNFh_0V7ZeG0iNUyC9vJG8Q&oe=64056F8D,Text 1: Velvet Patchwork Dress,Text 2: goelia1995.com,,,,,,,https://youtu.be/KsCtVilLWNk?t=4267,https://youtu.be/PlQFVQtSGXo,https://youtu.be/gdCUHeLnmdk,https://youtu.be/PlQFVQtSGXo?t=29,Yes,No issues,Combination,Yes
ArchiveWeb.page,ReplayWeb.page,Chrome,https://www.facebook.com/,https://zenodo.org/record/8000975/files/2023-03-02_facebook_ads_ArchiveWeb_page.wacz?download=1,Image 1 URI-R: https://scontent-iad3-1.xx.fbcdn.net/v/t45.1600-4/327492191_6337438555782_5130166923507871516_n.jpg?stp=dst-jpg_p285x285&_nc_cat=108&ccb=1-7&_nc_sid=eaa83b&_nc_ohc=I0kvmrMyRtsAX8eve74&_nc_ht=scontent-iad3-1.xx&oh=00_AfCcJ1q_8e6Sb8P91Bh3LjKRfFjSwolu13SomEvRpsNzPA&oe=6406AD7B,Text 1: Add the perfect touch with TAFT shoes,Text 2: taftclothing.com,,,,,,,https://youtu.be/KsCtVilLWNk?t=4473,https://youtu.be/PlQFVQtSGXo,https://youtu.be/gdCUHeLnmdk,https://youtu.be/PlQFVQtSGXo?t=29,Yes,No issues,Combination,Yes
ArchiveWeb.page,ReplayWeb.page,Chrome,https://www.facebook.com/,https://zenodo.org/record/8000975/files/2023-03-02_facebook_ads_ArchiveWeb_page.wacz?download=1,Image 1 URI-R: https://scontent-iad3-1.xx.fbcdn.net/v/t45.1600-4/322643330_23852399115450224_8309084714858925346_n.jpg?stp=dst-jpg_p285x285&_nc_cat=100&ccb=1-7&_nc_sid=eaa83b&_nc_ohc=xOrxcaM9QywAX8SvqOn&_nc_ht=scontent-iad3-1.xx&oh=00_AfCqx82Rj2B5-z5c4tGVzGFE-7PN9qt4Zfmju1r5wB8Siw&oe=6404F219,Text 1 (empty title): ,Text 2: veesheh.com,,,,,,,https://youtu.be/KsCtVilLWNk?t=4552,https://youtu.be/PlQFVQtSGXo,https://youtu.be/gdCUHeLnmdk,https://youtu.be/PlQFVQtSGXo?t=29,Yes,No issues,Combination,Yes
ArchiveWeb.page,ReplayWeb.page,Chrome,https://www.facebook.com/,https://zenodo.org/record/8000975/files/2023-03-02_facebook_ads_ArchiveWeb_page.wacz?download=1,Image 1 URI-R: https://scontent-iad3-1.xx.fbcdn.net/v/t45.1600-4/317955081_23853819962150208_4629409135231223076_n.jpg?stp=dst-jpg_p285x285&_nc_cat=101&ccb=1-7&_nc_sid=eaa83b&_nc_ohc=yXHkI2AUvgQAX_sJDgj&_nc_ht=scontent-iad3-1.xx&oh=00_AfBVVGBU_dry9mF5YxVK8F19pvdPlXIzOM7RTmPzJw5OeA&oe=6404ECCD,Text 1: Cooking has never felt this good!,Text 2: hestanculinary.com,,,,,,,https://youtu.be/KsCtVilLWNk?t=2899,https://youtu.be/PlQFVQtSGXo,https://youtu.be/gdCUHeLnmdk,https://youtu.be/PlQFVQtSGXo?t=29,Yes,No issues,Combination,Yes
ArchiveWeb.page,ReplayWeb.page,Chrome,https://www.facebook.com/,https://zenodo.org/record/8000975/files/2023-03-02_facebook_ads_ArchiveWeb_page.wacz?download=1,Image 1 URI-R: https://scontent-iad3-1.xx.fbcdn.net/v/t45.1600-4/330643206_23853517744020326_8194428107876173220_n.jpg?stp=dst-jpg_p476x249&_nc_cat=111&ccb=1-7&_nc_sid=eaa83b&_nc_ohc=AjbMTV0PBSwAX8bD4U4&_nc_ht=scontent-iad3-1.xx&oh=00_AfCI4gpOTKuiWjioRE1SCNpfyRxdUkJ__nXLkPmVZZomAA&oe=64060026,Text 1: The only free RMM solution,Text 2: buy.goto.com,,,,,,,https://youtu.be/KsCtVilLWNk?t=2965,https://youtu.be/PlQFVQtSGXo,https://youtu.be/gdCUHeLnmdk,https://youtu.be/PlQFVQtSGXo?t=29,Yes,No issues,Combination,Yes
ArchiveWeb.page,ReplayWeb.page,Chrome,https://www.facebook.com/,https://zenodo.org/record/8000975/files/2023-03-02_facebook_ads_ArchiveWeb_page.wacz?download=1,Image 1 URI-R: https://scontent-iad3-1.xx.fbcdn.net/v/t45.1600-4/315577217_23852144354910353_4012089943665588825_n.jpg?stp=dst-jpg_p476x249&_nc_cat=106&ccb=1-7&_nc_sid=eaa83b&_nc_ohc=CF704AZ7fFMAX83-_L6&_nc_ht=scontent-iad3-1.xx&oh=00_AfATeQjDMtxrBfhfkwmbtTPsjtV0tf4zDGOHQyUgEzoUNg&oe=64062FB8,Text 1: Importance of Community Impact,Text 2: bizjournals.com,,,,,,,https://youtu.be/KsCtVilLWNk?t=3914,https://youtu.be/PlQFVQtSGXo,https://youtu.be/gdCUHeLnmdk,https://youtu.be/PlQFVQtSGXo?t=29,Yes,No issues,Combination,Yes
ArchiveWeb.page,ReplayWeb.page,Chrome,https://www.facebook.com/,https://zenodo.org/record/8000975/files/2023-03-02_facebook_ads_ArchiveWeb_page.wacz?download=1,Image 1 URI-R: https://scontent-iad3-1.xx.fbcdn.net/v/t45.1600-4/309831102_6295122182831_8999322146516884599_n.jpg?stp=cp0_dst-jpg_p296x100_q75_spS444&_nc_cat=110&ccb=1-7&_nc_sid=67cdda&_nc_ohc=tZmShyJw6MUAX-kjiiY&_nc_ht=scontent-iad3-1.xx&oh=00_AfByyT887aLTXlQaRdz2e6NoYhYNiiNltRlL1z1aXTgWzw&oe=6406AB7F,Text 1: Custom Luxury Sofas,Text 2: benchmademodern.com,,,,,,,https://youtu.be/KsCtVilLWNk?t=4750,https://youtu.be/PlQFVQtSGXo,https://youtu.be/gdCUHeLnmdk,https://youtu.be/PlQFVQtSGXo?t=29,Yes,No issues,Combination,Yes
ArchiveWeb.page,ReplayWeb.page,Chrome,https://www.facebook.com/,https://zenodo.org/record/8000975/files/2023-03-02_facebook_ads_ArchiveWeb_page.wacz?download=1,Image 1 URI-R: https://scontent-iad3-1.xx.fbcdn.net/v/t45.5328-4/325080266_6380175545348569_7104930135564255287_n.jpg?stp=c0.120.960.960a_dst-jpg_p960x960&_nc_cat=101&ccb=1-7&_nc_sid=c48759&_nc_ohc=UTtORjqM9IwAX8kzmN2&_nc_ht=scontent-iad3-1.xx&oh=00_AfCcL6DTyvpXjDgj5qK6PRy5aHJ0gsPlR3lyO89fznpFrg&oe=64062E8C,Text 1 (empty title): ,Text 2: adeam.com,,,,,,,https://youtu.be/KsCtVilLWNk?t=4818,https://youtu.be/PlQFVQtSGXo,https://youtu.be/gdCUHeLnmdk,https://youtu.be/PlQFVQtSGXo?t=29,Yes,No issues,Combination,Yes
ArchiveWeb.page,ReplayWeb.page,Chrome,https://www.facebook.com/,https://zenodo.org/record/8000975/files/2023-03-02_facebook_ads_ArchiveWeb_page.wacz?download=1,Image 1 URI-R: https://scontent-iad3-1.xx.fbcdn.net/v/t45.1600-4/315230493_6287863154390_7228735008680727712_n.png?stp=dst-png_p285x285&_nc_cat=102&ccb=1-7&_nc_sid=eaa83b&_nc_ohc=6tRWnoK0-tIAX8bKBlz&_nc_ht=scontent-iad3-1.xx&oh=00_AfCdkHHBHpz2NUhwVEZfPLExDplMG3TRDcFfF1UjL9q6xw&oe=64061E8D,Text 1: Qualify for Free Internet Today!,Text 2: maxsipconnects.com,,,,,,,https://youtu.be/KsCtVilLWNk?t=4945,https://youtu.be/PlQFVQtSGXo,https://youtu.be/gdCUHeLnmdk,https://youtu.be/PlQFVQtSGXo?t=29,Yes,No issues,Combination,Yes
ArchiveWeb.page,ReplayWeb.page,Chrome,https://www.facebook.com/,https://zenodo.org/record/8000975/files/2023-03-02_facebook_ads_ArchiveWeb_page.wacz?download=1,Image 1 URI-R: https://scontent-iad3-1.xx.fbcdn.net/v/t45.1600-4/316596284_23853561597460593_5704277854649594344_n.jpg?stp=cp0_dst-jpg_p296x100_q75_spS444&_nc_cat=107&ccb=1-7&_nc_sid=67cdda&_nc_ohc=PrCORJgAAXMAX--vwp-&_nc_ht=scontent-iad3-1.xx&oh=00_AfDf-zUnTfPa_GbMOzGeOYZiYSJlnZZFzWEDlFMsII5iHg&oe=64066586,Text 1: https://get.moneylion.com/711/,Text 2: get.moneylion.com,,,,,,,https://youtu.be/KsCtVilLWNk?t=4888,https://youtu.be/PlQFVQtSGXo,https://youtu.be/gdCUHeLnmdk,https://youtu.be/PlQFVQtSGXo?t=29,Yes,No issues,Combination,Yes
ArchiveWeb.page,ReplayWeb.page,Chrome,https://www.facebook.com/,https://zenodo.org/record/8000975/files/2023-03-02_facebook_ads_ArchiveWeb_page.wacz?download=1,Image 1 URI-R: https://scontent-iad3-1.xx.fbcdn.net/v/t45.1600-4/324064963_6309949412831_7763992806882812287_n.png?stp=dst-png_p285x285&_nc_cat=105&ccb=1-7&_nc_sid=eaa83b&_nc_ohc=WUGLhDEYFwIAX90fRlL&_nc_ht=scontent-iad3-1.xx&oh=00_AfBOI4Jj61b0AT1WBZSP8MOvTxhyq1wb2bjeVNAQu5BK8Q&oe=640681D3,Text 1: Everything you want and the experience you deserve.,Text 2: benchmademodern.com,,,,,,,https://youtu.be/KsCtVilLWNk?t=5044,https://youtu.be/PlQFVQtSGXo,https://youtu.be/gdCUHeLnmdk,https://youtu.be/PlQFVQtSGXo?t=29,Yes,No issues,Combination,Yes
ArchiveWeb.page,ReplayWeb.page,Chrome,https://www.facebook.com/,https://zenodo.org/record/8000975/files/2023-03-02_facebook_ads_ArchiveWeb_page.wacz?download=1,Image 1 URI-R: https://scontent-iad3-1.xx.fbcdn.net/v/t45.5328-4/327171132_5833423306733791_5553786175170200865_n.jpg?stp=c0.120.960.960a_dst-jpg_p960x960&_nc_cat=101&ccb=1-7&_nc_sid=c48759&_nc_ohc=jwEcb2Gq8ZQAX-oTmvt&_nc_ht=scontent-iad3-1.xx&oh=00_AfCAYDmTHLhCuN5PjoV2q7adb9uYAU9nIT94wd42VxOjnQ&oe=6405A8A0,Text 1 (empty title): ,Text 2: adeam.com,,,,,,,https://youtu.be/KsCtVilLWNk?t=5117,https://youtu.be/PlQFVQtSGXo,https://youtu.be/gdCUHeLnmdk,https://youtu.be/PlQFVQtSGXo?t=29,Yes,No issues,Combination,Yes
ArchiveWeb.page,ReplayWeb.page,Chrome,https://www.facebook.com/,https://zenodo.org/record/8000975/files/2023-03-02_facebook_ads_ArchiveWeb_page.wacz?download=1,Image 1 URI-R: https://scontent-iad3-1.xx.fbcdn.net/v/t58.17529-6/270402931_939653030529063_7787467863494029666_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=6cb3ed&_nc_ohc=3NYqkqoTf8wAX-aHZBT&_nc_ht=scontent-iad3-1.xx&oh=00_AfDgP7etavjxBkVEivuqcJG1c4pB-NvyxNCLrJb32uT1fw&oe=64026540,,,,,,,,,https://youtu.be/KsCtVilLWNk?t=7445,https://youtu.be/PlQFVQtSGXo,https://youtu.be/gdCUHeLnmdk,https://youtu.be/PlQFVQtSGXo?t=29,No,"The image for the ad was archived successfully, but during the recording session the ad was not selected to be displayed. ",Image,Yes
ArchiveWeb.page,ReplayWeb.page,Chrome,https://www.facebook.com/,https://zenodo.org/record/8000975/files/2023-03-02_facebook_ads_ArchiveWeb_page.wacz?download=1,Image 1 URI-R: https://scontent-iad3-1.xx.fbcdn.net/v/t45.5328-4/319875099_6036002623090805_5830931343706376250_n.jpg?stp=c0.120.960.960a_dst-jpg_p960x960&_nc_cat=111&ccb=1-7&_nc_sid=c48759&_nc_ohc=BMzZXVdHkKUAX83jLBb&_nc_ht=scontent-iad3-1.xx&oh=00_AfD6uJXaLptgVozN7UgJl8cLdYNgsI8SUkhIW7Aqo0qkig&oe=64056FE3,,,,,,,,,https://youtu.be/KsCtVilLWNk?t=8246,https://youtu.be/PlQFVQtSGXo,https://youtu.be/gdCUHeLnmdk,https://youtu.be/PlQFVQtSGXo?t=29,No,"The image for the ad was archived successfully, but during the recording session the ad was not selected to be displayed. ",Image,Yes
